Codigo;Provincias;Sexo;Periodo;Total
23;Jaén;Total;1983;5443
23;Jaén;Total;1982;5099
23;Jaén;Total;1981;5271
23;Jaén;Total;1980;5138
23;Jaén;Total;1979;5187
23;Jaén;Total;1978;5322
23;Jaén;Total;1977;5123
23;Jaén;Total;1976;5590
23;Jaén;Total;1975;5331
23;Jaén;Hombres;2021;3491
23;Jaén;Hombres;2020;3666
23;Jaén;Hombres;2019;3310
23;Jaén;Hombres;2018;3458
23;Jaén;Hombres;2017;3408
23;Jaén;Hombres;2016;3387
23;Jaén;Hombres;2015;3442
23;Jaén;Hombres;2014;3137
23;Jaén;Hombres;2013;3232
23;Jaén;Hombres;2012;3367
23;Jaén;Hombres;2011;3299
23;Jaén;Hombres;2010;3259
23;Jaén;Hombres;2009;3358
23;Jaén;Hombres;2008;3187
23;Jaén;Hombres;2007;3383
23;Jaén;Hombres;2006;3096
23;Jaén;Hombres;2005;3320
23;Jaén;Hombres;2004;3272
23;Jaén;Hombres;2003;3183
23;Jaén;Hombres;2002;3156
23;Jaén;Hombres;2001;3093
23;Jaén;Hombres;2000;3084
23;Jaén;Hombres;1999;3238
23;Jaén;Hombres;1998;3260
23;Jaén;Hombres;1997;2998
23;Jaén;Hombres;1996;2935
23;Jaén;Hombres;1995;2962
23;Jaén;Hombres;1994;2970
23;Jaén;Hombres;1993;2993
23;Jaén;Hombres;1992;2750
23;Jaén;Hombres;1991;2875
23;Jaén;Hombres;1990;3005
23;Jaén;Hombres;1989;2818
23;Jaén;Hombres;1988;2914
23;Jaén;Hombres;1987;2850
23;Jaén;Hombres;1986;2849
23;Jaén;Hombres;1985;2827
23;Jaén;Hombres;1984;2769
23;Jaén;Hombres;1983;2758
23;Jaén;Hombres;1982;2620
23;Jaén;Hombres;1981;2719
23;Jaén;Hombres;1980;2666
23;Jaén;Hombres;1979;2688
23;Jaén;Hombres;1978;2749
23;Jaén;Hombres;1977;2666
23;Jaén;Hombres;1976;2875
23;Jaén;Hombres;1975;2752
23;Jaén;Mujeres;2021;3443
23;Jaén;Mujeres;2020;3690
23;Jaén;Mujeres;2019;3210
23;Jaén;Mujeres;2018;3418
23;Jaén;Mujeres;2017;3197
23;Jaén;Mujeres;2016;3092
23;Jaén;Mujeres;2015;3300
23;Jaén;Mujeres;2014;3000
23;Jaén;Mujeres;2013;2967
23;Jaén;Mujeres;2012;3062
23;Jaén;Mujeres;2011;3000
23;Jaén;Mujeres;2010;2771
23;Jaén;Mujeres;2009;2929
23;Jaén;Mujeres;2008;3006
23;Jaén;Mujeres;2007;3064
23;Jaén;Mujeres;2006;2850
23;Jaén;Mujeres;2005;2966
23;Jaén;Mujeres;2004;2858
23;Jaén;Mujeres;2003;2966
23;Jaén;Mujeres;2002;2767
23;Jaén;Mujeres;2001;2682
23;Jaén;Mujeres;2000;2762
23;Jaén;Mujeres;1999;2825
23;Jaén;Mujeres;1998;2787
23;Jaén;Mujeres;1997;2717
23;Jaén;Mujeres;1996;2700
23;Jaén;Mujeres;1995;2627
23;Jaén;Mujeres;1994;2578
23;Jaén;Mujeres;1993;2570
23;Jaén;Mujeres;1992;2530
23;Jaén;Mujeres;1991;2644
23;Jaén;Mujeres;1990;2713
23;Jaén;Mujeres;1989;2584
23;Jaén;Mujeres;1988;2767
23;Jaén;Mujeres;1987;2619
23;Jaén;Mujeres;1986;2689
23;Jaén;Mujeres;1985;2693
23;Jaén;Mujeres;1984;2602
23;Jaén;Mujeres;1983;2685
23;Jaén;Mujeres;1982;2479
23;Jaén;Mujeres;1981;2552
23;Jaén;Mujeres;1980;2472
23;Jaén;Mujeres;1979;2499
23;Jaén;Mujeres;1978;2573
23;Jaén;Mujeres;1977;2457
23;Jaén;Mujeres;1976;2715
23;Jaén;Mujeres;1975;2579
24;León;Total;2021;6220
24;León;Total;2020;7637
24;León;Total;2019;6152
24;León;Total;2018;6309
24;León;Total;2017;6110
24;León;Total;2016;6092
24;León;Total;2015;6218
24;León;Total;2014;5905
24;León;Total;2013;5855
24;León;Total;2012;5988
24;León;Total;2011;5650
24;León;Total;2010;5793
24;León;Total;2009;5643
24;León;Total;2008;5793
24;León;Total;2007;5970
24;León;Total;2006;5520
24;León;Total;2005;5731
24;León;Total;2004;5556
24;León;Total;2003;5687
24;León;Total;2002;5469
24;León;Total;2001;5260
24;León;Total;2000;5255
24;León;Total;1999;5321
24;León;Total;1998;5273
24;León;Total;1997;4968
24;León;Total;1996;5100
24;León;Total;1995;5040
24;León;Total;1994;5021
24;León;Total;1993;5024
24;León;Total;1992;4945
24;León;Total;1991;5048
24;León;Total;1990;5115
24;León;Total;1989;4828
24;León;Total;1988;4924
24;León;Total;1987;4839
24;León;Total;1986;4949
24;León;Total;1985;4993
24;León;Total;1984;4728
24;León;Total;1983;4998
24;León;Total;1982;4744
24;León;Total;1981;5010
24;León;Total;1980;4747
24;León;Total;1979;4825
24;León;Total;1978;4760
24;León;Total;1977;4881
24;León;Total;1976;4915
24;León;Total;1975;4756
24;León;Hombres;2021;3161
24;León;Hombres;2020;3822
24;León;Hombres;2019;3130
24;León;Hombres;2018;3165
24;León;Hombres;2017;3062
24;León;Hombres;2016;3113
24;León;Hombres;2015;3064
24;León;Hombres;2014;3003
24;León;Hombres;2013;3043
24;León;Hombres;2012;3093
24;León;Hombres;2011;2864
24;León;Hombres;2010;3049
24;León;Hombres;2009;2985
24;León;Hombres;2008;2952
24;León;Hombres;2007;3166
24;León;Hombres;2006;2866
24;León;Hombres;2005;3000
24;León;Hombres;2004;2957
24;León;Hombres;2003;3025
24;León;Hombres;2002;2853
24;León;Hombres;2001;2844
24;León;Hombres;2000;2868
24;León;Hombres;1999;2863
24;León;Hombres;1998;2846
24;León;Hombres;1997;2690
24;León;Hombres;1996;2729
24;León;Hombres;1995;2605
24;León;Hombres;1994;2720
24;León;Hombres;1993;2797
24;León;Hombres;1992;2666
24;León;Hombres;1991;2753
24;León;Hombres;1990;2771
24;León;Hombres;1989;2616
24;León;Hombres;1988;2678
24;León;Hombres;1987;2644
24;León;Hombres;1986;2645
24;León;Hombres;1985;2693
24;León;Hombres;1984;2614
24;León;Hombres;1983;2650
24;León;Hombres;1982;2516
24;León;Hombres;1981;2715
24;León;Hombres;1980;2550
24;León;Hombres;1979;2602
24;León;Hombres;1978;2620
24;León;Hombres;1977;2588
24;León;Hombres;1976;2650
24;León;Hombres;1975;2523
24;León;Mujeres;2021;3059
24;León;Mujeres;2020;3815
24;León;Mujeres;2019;3022
24;León;Mujeres;2018;3144
24;León;Mujeres;2017;3048
24;León;Mujeres;2016;2979
24;León;Mujeres;2015;3154
24;León;Mujeres;2014;2902
24;León;Mujeres;2013;2812
24;León;Mujeres;2012;2895
24;León;Mujeres;2011;2786
24;León;Mujeres;2010;2744
24;León;Mujeres;2009;2658
24;León;Mujeres;2008;2841
24;León;Mujeres;2007;2804
24;León;Mujeres;2006;2654
24;León;Mujeres;2005;2731
24;León;Mujeres;2004;2599
24;León;Mujeres;2003;2662
24;León;Mujeres;2002;2616
24;León;Mujeres;2001;2416
24;León;Mujeres;2000;2387
24;León;Mujeres;1999;2458
24;León;Mujeres;1998;2427
24;León;Mujeres;1997;2278
24;León;Mujeres;1996;2371
24;León;Mujeres;1995;2435
24;León;Mujeres;1994;2301
24;León;Mujeres;1993;2227
24;León;Mujeres;1992;2279
24;León;Mujeres;1991;2295
24;León;Mujeres;1990;2344
24;León;Mujeres;1989;2212
24;León;Mujeres;1988;2246
24;León;Mujeres;1987;2195
24;León;Mujeres;1986;2304
24;León;Mujeres;1985;2300
24;León;Mujeres;1984;2114
24;León;Mujeres;1983;2348
24;León;Mujeres;1982;2228
24;León;Mujeres;1981;2295
24;León;Mujeres;1980;2197
24;León;Mujeres;1979;2223
24;León;Mujeres;1978;2140
24;León;Mujeres;1977;2293
24;León;Mujeres;1976;2265
24;León;Mujeres;1975;2233
25;Lleida;Total;2021;4552
25;Lleida;Total;2020;4859
25;Lleida;Total;2019;4188
25;Lleida;Total;2018;4349
25;Lleida;Total;2017;4318
25;Lleida;Total;2016;4042
25;Lleida;Total;2015;4404
25;Lleida;Total;2014;4141
25;Lleida;Total;2013;4075
25;Lleida;Total;2012;4190
25;Lleida;Total;2011;4184
25;Lleida;Total;2010;4135
25;Lleida;Total;2009;4126
25;Lleida;Total;2008;4165
25;Lleida;Total;2007;4138
25;Lleida;Total;2006;4042
25;Lleida;Total;2005;4371
25;Lleida;Total;2004;3997
25;Lleida;Total;2003;4216
25;Lleida;Total;2002;4123
25;Lleida;Total;2001;3837
25;Lleida;Total;2000;3848
25;Lleida;Total;1999;3997
25;Lleida;Total;1998;4024
25;Lleida;Total;1997;3940
25;Lleida;Total;1996;3801
25;Lleida;Total;1995;3867
25;Lleida;Total;1994;3821
25;Lleida;Total;1993;3730
25;Lleida;Total;1992;3754
25;Lleida;Total;1991;3753
25;Lleida;Total;1990;3554
25;Lleida;Total;1989;3509
25;Lleida;Total;1988;3360
25;Lleida;Total;1987;3309
25;Lleida;Total;1986;3410
25;Lleida;Total;1985;3491
25;Lleida;Total;1984;3238
25;Lleida;Total;1983;3297
25;Lleida;Total;1982;3037
25;Lleida;Total;1981;3033
25;Lleida;Total;1980;3134
25;Lleida;Total;1979;3327
25;Lleida;Total;1978;3479
25;Lleida;Total;1977;3429
25;Lleida;Total;1976;3417
25;Lleida;Total;1975;3508
25;Lleida;Hombres;2021;2365
25;Lleida;Hombres;2020;2513
25;Lleida;Hombres;2019;2137
25;Lleida;Hombres;2018;2266
25;Lleida;Hombres;2017;2157
25;Lleida;Hombres;2016;2096
25;Lleida;Hombres;2015;2198
25;Lleida;Hombres;2014;2120
25;Lleida;Hombres;2013;2129
25;Lleida;Hombres;2012;2197
25;Lleida;Hombres;2011;2181
25;Lleida;Hombres;2010;2187
25;Lleida;Hombres;2009;2151
25;Lleida;Hombres;2008;2119
25;Lleida;Hombres;2007;2157
25;Lleida;Hombres;2006;2131
25;Lleida;Hombres;2005;2287
25;Lleida;Hombres;2004;2142
25;Lleida;Hombres;2003;2247
25;Lleida;Hombres;2002;2159
25;Lleida;Hombres;2001;2126
25;Lleida;Hombres;2000;2098
25;Lleida;Hombres;1999;2171
25;Lleida;Hombres;1998;2208
25;Lleida;Hombres;1997;2171
25;Lleida;Hombres;1996;2014
25;Lleida;Hombres;1995;2129
25;Lleida;Hombres;1994;2092
25;Lleida;Hombres;1993;2053
25;Lleida;Hombres;1992;2058
25;Lleida;Hombres;1991;2079
25;Lleida;Hombres;1990;1942
25;Lleida;Hombres;1989;1936
25;Lleida;Hombres;1988;1836
25;Lleida;Hombres;1987;1801
25;Lleida;Hombres;1986;1857
25;Lleida;Hombres;1985;1860
25;Lleida;Hombres;1984;1768
25;Lleida;Hombres;1983;1799
25;Lleida;Hombres;1982;1674
25;Lleida;Hombres;1981;1662
25;Lleida;Hombres;1980;1684
25;Lleida;Hombres;1979;1844
25;Lleida;Hombres;1978;1901
25;Lleida;Hombres;1977;1877
25;Lleida;Hombres;1976;1830
25;Lleida;Hombres;1975;1846
25;Lleida;Mujeres;2021;2187
25;Lleida;Mujeres;2020;2346
25;Lleida;Mujeres;2019;2051
25;Lleida;Mujeres;2018;2083
25;Lleida;Mujeres;2017;2161
25;Lleida;Mujeres;2016;1946
25;Lleida;Mujeres;2015;2206
25;Lleida;Mujeres;2014;2021
25;Lleida;Mujeres;2013;1946
25;Lleida;Mujeres;2012;1993
25;Lleida;Mujeres;2011;2003
25;Lleida;Mujeres;2010;1948
25;Lleida;Mujeres;2009;1975
25;Lleida;Mujeres;2008;2046
25;Lleida;Mujeres;2007;1981
25;Lleida;Mujeres;2006;1911
25;Lleida;Mujeres;2005;2084
25;Lleida;Mujeres;2004;1855
25;Lleida;Mujeres;2003;1969
25;Lleida;Mujeres;2002;1964
25;Lleida;Mujeres;2001;1711
25;Lleida;Mujeres;2000;1750
25;Lleida;Mujeres;1999;1826
25;Lleida;Mujeres;1998;1816
25;Lleida;Mujeres;1997;1769
25;Lleida;Mujeres;1996;1787
25;Lleida;Mujeres;1995;1738
25;Lleida;Mujeres;1994;1729
25;Lleida;Mujeres;1993;1677
25;Lleida;Mujeres;1992;1696
25;Lleida;Mujeres;1991;1674
25;Lleida;Mujeres;1990;1612
25;Lleida;Mujeres;1989;1573
25;Lleida;Mujeres;1988;1524
25;Lleida;Mujeres;1987;1508
25;Lleida;Mujeres;1986;1553
25;Lleida;Mujeres;1985;1631
25;Lleida;Mujeres;1984;1470
25;Lleida;Mujeres;1983;1498
25;Lleida;Mujeres;1982;1363
25;Lleida;Mujeres;1981;1371
25;Lleida;Mujeres;1980;1450
25;Lleida;Mujeres;1979;1483
25;Lleida;Mujeres;1978;1578
25;Lleida;Mujeres;1977;1552
25;Lleida;Mujeres;1976;1587
25;Lleida;Mujeres;1975;1662
27;Lugo;Total;2021;5019
27;Lugo;Total;2020;5093
27;Lugo;Total;2019;4804
27;Lugo;Total;2018;5086
27;Lugo;Total;2017;5174
27;Lugo;Total;2016;5194
27;Lugo;Total;2015;5126
27;Lugo;Total;2014;4884
27;Lugo;Total;2013;4941
27;Lugo;Total;2012;5058
27;Lugo;Total;2011;4819
27;Lugo;Total;2010;4785
27;Lugo;Total;2009;4975
27;Lugo;Total;2008;4867
27;Lugo;Total;2007;4898
27;Lugo;Total;2006;4873
27;Lugo;Total;2005;4832
27;Lugo;Total;2004;4763
27;Lugo;Total;2003;5066
27;Lugo;Total;2002;4917
27;Lugo;Total;2001;4953
27;Lugo;Total;2000;5025
27;Lugo;Total;1999;5139
27;Lugo;Total;1998;4924
27;Lugo;Total;1997;4946
27;Lugo;Total;1996;5017
27;Lugo;Total;1995;5037
27;Lugo;Total;1994;4697
27;Lugo;Total;1993;4665
27;Lugo;Total;1992;4915
27;Lugo;Total;1991;5080
27;Lugo;Total;1990;5066
27;Lugo;Total;1989;4932
27;Lugo;Total;1988;4721
27;Lugo;Total;1987;4566
27;Lugo;Total;1986;4834
27;Lugo;Total;1985;4934
27;Lugo;Total;1984;4580
27;Lugo;Total;1983;4864
27;Lugo;Total;1982;4727
27;Lugo;Total;1981;4732
27;Lugo;Total;1980;4577
27;Lugo;Total;1979;4808
27;Lugo;Total;1978;4845
27;Lugo;Total;1977;4927
27;Lugo;Total;1976;4989
27;Lugo;Total;1975;4957
27;Lugo;Hombres;2021;2485
27;Lugo;Hombres;2020;2497
27;Lugo;Hombres;2019;2401
27;Lugo;Hombres;2018;2563
27;Lugo;Hombres;2017;2570
27;Lugo;Hombres;2016;2582
27;Lugo;Hombres;2015;2600
27;Lugo;Hombres;2014;2446
27;Lugo;Hombres;2013;2540
27;Lugo;Hombres;2012;2614
27;Lugo;Hombres;2011;2462
27;Lugo;Hombres;2010;2538
27;Lugo;Hombres;2009;2584
27;Lugo;Hombres;2008;2516
27;Lugo;Hombres;2007;2536
27;Lugo;Hombres;2006;2490
27;Lugo;Hombres;2005;2542
27;Lugo;Hombres;2004;2500
27;Lugo;Hombres;2003;2633
27;Lugo;Hombres;2002;2625
27;Lugo;Hombres;2001;2604
27;Lugo;Hombres;2000;2647
27;Lugo;Hombres;1999;2681
27;Lugo;Hombres;1998;2666
27;Lugo;Hombres;1997;2601
27;Lugo;Hombres;1996;2675
27;Lugo;Hombres;1995;2660
27;Lugo;Hombres;1994;2518
27;Lugo;Hombres;1993;2512
27;Lugo;Hombres;1992;2622
27;Lugo;Hombres;1991;2720
27;Lugo;Hombres;1990;2692
27;Lugo;Hombres;1989;2578
27;Lugo;Hombres;1988;2508
27;Lugo;Hombres;1987;2444
27;Lugo;Hombres;1986;2513
27;Lugo;Hombres;1985;2597
27;Lugo;Hombres;1984;2458
27;Lugo;Hombres;1983;2541
27;Lugo;Hombres;1982;2466
27;Lugo;Hombres;1981;2485
27;Lugo;Hombres;1980;2409
27;Lugo;Hombres;1979;2532
27;Lugo;Hombres;1978;2524
27;Lugo;Hombres;1977;2551
27;Lugo;Hombres;1976;2515
27;Lugo;Hombres;1975;2569
27;Lugo;Mujeres;2021;2534
27;Lugo;Mujeres;2020;2596
27;Lugo;Mujeres;2019;2403
27;Lugo;Mujeres;2018;2523
27;Lugo;Mujeres;2017;2604
27;Lugo;Mujeres;2016;2612
27;Lugo;Mujeres;2015;2526
27;Lugo;Mujeres;2014;2438
27;Lugo;Mujeres;2013;2401
27;Lugo;Mujeres;2012;2444
27;Lugo;Mujeres;2011;2357
27;Lugo;Mujeres;2010;2247
27;Lugo;Mujeres;2009;2391
27;Lugo;Mujeres;2008;2351
27;Lugo;Mujeres;2007;2362
27;Lugo;Mujeres;2006;2383
27;Lugo;Mujeres;2005;2290
27;Lugo;Mujeres;2004;2263
27;Lugo;Mujeres;2003;2433
27;Lugo;Mujeres;2002;2292
27;Lugo;Mujeres;2001;2349
27;Lugo;Mujeres;2000;2378
27;Lugo;Mujeres;1999;2458
27;Lugo;Mujeres;1998;2258
27;Lugo;Mujeres;1997;2345
27;Lugo;Mujeres;1996;2342
27;Lugo;Mujeres;1995;2377
27;Lugo;Mujeres;1994;2179
27;Lugo;Mujeres;1993;2153
27;Lugo;Mujeres;1992;2293
27;Lugo;Mujeres;1991;2360
27;Lugo;Mujeres;1990;2374
27;Lugo;Mujeres;1989;2354
27;Lugo;Mujeres;1988;2213
27;Lugo;Mujeres;1987;2122
27;Lugo;Mujeres;1986;2321
27;Lugo;Mujeres;1985;2337
27;Lugo;Mujeres;1984;2122
27;Lugo;Mujeres;1983;2323
27;Lugo;Mujeres;1982;2261
27;Lugo;Mujeres;1981;2247
27;Lugo;Mujeres;1980;2168
27;Lugo;Mujeres;1979;2276
27;Lugo;Mujeres;1978;2321
27;Lugo;Mujeres;1977;2376
27;Lugo;Mujeres;1976;2474
27;Lugo;Mujeres;1975;2388
28;Madrid;Total;2021;49857
28;Madrid;Total;2020;66648
28;Madrid;Total;2019;47165
28;Madrid;Total;2018;46599
28;Madrid;Total;2017;47069
28;Madrid;Total;2016;45066
28;Madrid;Total;2015;46859
28;Madrid;Total;2014;43064
28;Madrid;Total;2013;42393
28;Madrid;Total;2012;42799
28;Madrid;Total;2011;41614
28;Madrid;Total;2010;40828
28;Madrid;Total;2009;41268
28;Madrid;Total;2008;41270
28;Madrid;Total;2007;41393
28;Madrid;Total;2006;39882
28;Madrid;Total;2005;40842
28;Madrid;Total;2004;40293
28;Madrid;Total;2003;41429
28;Madrid;Total;2002;39281
28;Madrid;Total;2001;38558
28;Madrid;Total;2000;37838
28;Madrid;Total;1999;38082
28;Madrid;Total;1998;37711
28;Madrid;Total;1997;35693
28;Madrid;Total;1996;36804
28;Madrid;Total;1995;36446
28;Madrid;Total;1994;35529
28;Madrid;Total;1993;35564
28;Madrid;Total;1992;34885
28;Madrid;Total;1991;35832
28;Madrid;Total;1990;34890
28;Madrid;Total;1989;33124
28;Madrid;Total;1988;32723
28;Madrid;Total;1987;31408
28;Madrid;Total;1986;30045
28;Madrid;Total;1985;31598
28;Madrid;Total;1984;30108
28;Madrid;Total;1983;30337
28;Madrid;Total;1982;28532
28;Madrid;Total;1981;30144
28;Madrid;Total;1980;28070
28;Madrid;Total;1979;27760
28;Madrid;Total;1978;28235
28;Madrid;Total;1977;27970
28;Madrid;Total;1976;28093
28;Madrid;Total;1975;27020
28;Madrid;Hombres;2021;25172
28;Madrid;Hombres;2020;33105
28;Madrid;Hombres;2019;22865
28;Madrid;Hombres;2018;22795
28;Madrid;Hombres;2017;22807
28;Madrid;Hombres;2016;22056
28;Madrid;Hombres;2015;22787
28;Madrid;Hombres;2014;21135
28;Madrid;Hombres;2013;21039
28;Madrid;Hombres;2012;20970
28;Madrid;Hombres;2011;20672
28;Madrid;Hombres;2010;20367
28;Madrid;Hombres;2009;20640
28;Madrid;Hombres;2008;20865
28;Madrid;Hombres;2007;20958
28;Madrid;Hombres;2006;20274
28;Madrid;Hombres;2005;20732
28;Madrid;Hombres;2004;20419
28;Madrid;Hombres;2003;21118
28;Madrid;Hombres;2002;20252
28;Madrid;Hombres;2001;20107
28;Madrid;Hombres;2000;19615
28;Madrid;Hombres;1999;19606
28;Madrid;Hombres;1998;19622
28;Madrid;Hombres;1997;18697
28;Madrid;Hombres;1996;19368
28;Madrid;Hombres;1995;19513
28;Madrid;Hombres;1994;18891
28;Madrid;Hombres;1993;19068
28;Madrid;Hombres;1992;18704
28;Madrid;Hombres;1991;19053
28;Madrid;Hombres;1990;18481
28;Madrid;Hombres;1989;17584
28;Madrid;Hombres;1988;17266
28;Madrid;Hombres;1987;16559
28;Madrid;Hombres;1986;15653
28;Madrid;Hombres;1985;16518
28;Madrid;Hombres;1984;15847
28;Madrid;Hombres;1983;15974
28;Madrid;Hombres;1982;15032
28;Madrid;Hombres;1981;15799
28;Madrid;Hombres;1980;14738
28;Madrid;Hombres;1979;14579
28;Madrid;Hombres;1978;14702
28;Madrid;Hombres;1977;14636
28;Madrid;Hombres;1976;14524
28;Madrid;Hombres;1975;14045
28;Madrid;Mujeres;2021;24685
28;Madrid;Mujeres;2020;33543
28;Madrid;Mujeres;2019;24300
28;Madrid;Mujeres;2018;23804
28;Madrid;Mujeres;2017;24262
28;Madrid;Mujeres;2016;23010
28;Madrid;Mujeres;2015;24072
28;Madrid;Mujeres;2014;21929
28;Madrid;Mujeres;2013;21354
28;Madrid;Mujeres;2012;21829
28;Madrid;Mujeres;2011;20942
28;Madrid;Mujeres;2010;20461
28;Madrid;Mujeres;2009;20628
28;Madrid;Mujeres;2008;20405
28;Madrid;Mujeres;2007;20435
28;Madrid;Mujeres;2006;19608
28;Madrid;Mujeres;2005;20110
28;Madrid;Mujeres;2004;19874
28;Madrid;Mujeres;2003;20311
28;Madrid;Mujeres;2002;19029
28;Madrid;Mujeres;2001;18451
28;Madrid;Mujeres;2000;18223
28;Madrid;Mujeres;1999;18476
28;Madrid;Mujeres;1998;18089
28;Madrid;Mujeres;1997;16996
28;Madrid;Mujeres;1996;17436
28;Madrid;Mujeres;1995;16933
28;Madrid;Mujeres;1994;16638
28;Madrid;Mujeres;1993;16496
28;Madrid;Mujeres;1992;16181
28;Madrid;Mujeres;1991;16779
28;Madrid;Mujeres;1990;16409
28;Madrid;Mujeres;1989;15540
28;Madrid;Mujeres;1988;15457
28;Madrid;Mujeres;1987;14849
28;Madrid;Mujeres;1986;14392
28;Madrid;Mujeres;1985;15080
28;Madrid;Mujeres;1984;14261
28;Madrid;Mujeres;1983;14363
28;Madrid;Mujeres;1982;13500
28;Madrid;Mujeres;1981;14345
28;Madrid;Mujeres;1980;13332
28;Madrid;Mujeres;1979;13181
28;Madrid;Mujeres;1978;13533
28;Madrid;Mujeres;1977;13334
28;Madrid;Mujeres;1976;13569
28;Madrid;Mujeres;1975;12975
29;Málaga;Total;2021;14724
29;Málaga;Total;2020;14174
29;Málaga;Total;2019;12759
29;Málaga;Total;2018;13323
29;Málaga;Total;2017;12708
29;Málaga;Total;2016;12547
29;Málaga;Total;2015;12996
29;Málaga;Total;2014;12227
29;Málaga;Total;2013;11633
29;Málaga;Total;2012;12025
29;Málaga;Total;2011;11622
29;Málaga;Total;2010;11455
29;Málaga;Total;2009;11456
29;Málaga;Total;2008;11821
29;Málaga;Total;2007;11492
29;Málaga;Total;2006;11186
29;Málaga;Total;2005;11542
29;Málaga;Total;2004;10852
29;Málaga;Total;2003;11213
29;Málaga;Total;2002;10407
29;Málaga;Total;2001;10162
29;Málaga;Total;2000;10229
29;Málaga;Total;1999;10216
29;Málaga;Total;1998;10101
29;Málaga;Total;1997;9699
29;Málaga;Total;1996;9851
29;Málaga;Total;1995;9450
29;Málaga;Total;1994;9448
29;Málaga;Total;1993;9325
29;Málaga;Total;1992;8954
29;Málaga;Total;1991;9149
29;Málaga;Total;1990;8957
29;Málaga;Total;1989;8799
29;Málaga;Total;1988;8576
29;Málaga;Total;1987;8642
29;Málaga;Total;1986;8314
29;Málaga;Total;1985;8397
29;Málaga;Total;1984;8022
29;Málaga;Total;1983;7942
29;Málaga;Total;1982;7794
29;Málaga;Total;1981;7738
29;Málaga;Total;1980;7561
29;Málaga;Total;1979;7807
29;Málaga;Total;1978;7785
29;Málaga;Total;1977;7427
29;Málaga;Total;1976;7746
29;Málaga;Total;1975;7747
29;Málaga;Hombres;2021;7680
29;Málaga;Hombres;2020;7388
29;Málaga;Hombres;2019;6677
29;Málaga;Hombres;2018;6958
29;Málaga;Hombres;2017;6568
29;Málaga;Hombres;2016;6542
29;Málaga;Hombres;2015;6806
29;Málaga;Hombres;2014;6341
29;Málaga;Hombres;2013;6087
29;Málaga;Hombres;2012;6333
29;Málaga;Hombres;2011;6137
29;Málaga;Hombres;2010;6139
29;Málaga;Hombres;2009;6068
29;Málaga;Hombres;2008;6239
29;Málaga;Hombres;2007;6116
29;Málaga;Hombres;2006;5981
29;Málaga;Hombres;2005;6099
29;Málaga;Hombres;2004;5773
29;Málaga;Hombres;2003;5986
29;Málaga;Hombres;2002;5605
29;Málaga;Hombres;2001;5399
29;Málaga;Hombres;2000;5390
29;Málaga;Hombres;1999;5377
29;Málaga;Hombres;1998;5417
29;Málaga;Hombres;1997;5140
29;Málaga;Hombres;1996;5321
29;Málaga;Hombres;1995;5203
29;Málaga;Hombres;1994;5069
29;Málaga;Hombres;1993;5008
29;Málaga;Hombres;1992;4856
29;Málaga;Hombres;1991;4947
29;Málaga;Hombres;1990;4820
29;Málaga;Hombres;1989;4748
29;Málaga;Hombres;1988;4675
29;Málaga;Hombres;1987;4615
29;Málaga;Hombres;1986;4483
29;Málaga;Hombres;1985;4546
29;Málaga;Hombres;1984;4340
29;Málaga;Hombres;1983;4098
29;Málaga;Hombres;1982;4137
29;Málaga;Hombres;1981;4146
29;Málaga;Hombres;1980;3989
29;Málaga;Hombres;1979;4192
29;Málaga;Hombres;1978;4191
29;Málaga;Hombres;1977;3941
29;Málaga;Hombres;1976;4155
29;Málaga;Hombres;1975;4087
29;Málaga;Mujeres;2021;7044
29;Málaga;Mujeres;2020;6786
29;Málaga;Mujeres;2019;6082
29;Málaga;Mujeres;2018;6365
29;Málaga;Mujeres;2017;6140
29;Málaga;Mujeres;2016;6005
29;Málaga;Mujeres;2015;6190
29;Málaga;Mujeres;2014;5886
29;Málaga;Mujeres;2013;5546
29;Málaga;Mujeres;2012;5692
29;Málaga;Mujeres;2011;5485
29;Málaga;Mujeres;2010;5316
29;Málaga;Mujeres;2009;5388
29;Málaga;Mujeres;2008;5582
29;Málaga;Mujeres;2007;5376
29;Málaga;Mujeres;2006;5205
29;Málaga;Mujeres;2005;5443
29;Málaga;Mujeres;2004;5079
29;Málaga;Mujeres;2003;5227
29;Málaga;Mujeres;2002;4802
29;Málaga;Mujeres;2001;4763
29;Málaga;Mujeres;2000;4839
29;Málaga;Mujeres;1999;4839
29;Málaga;Mujeres;1998;4684
29;Málaga;Mujeres;1997;4559
29;Málaga;Mujeres;1996;4530
29;Málaga;Mujeres;1995;4247
29;Málaga;Mujeres;1994;4379
29;Málaga;Mujeres;1993;4317
29;Málaga;Mujeres;1992;4098
29;Málaga;Mujeres;1991;4202
29;Málaga;Mujeres;1990;4137
29;Málaga;Mujeres;1989;4051
29;Málaga;Mujeres;1988;3901
29;Málaga;Mujeres;1987;4027
29;Málaga;Mujeres;1986;3831
29;Málaga;Mujeres;1985;3851
29;Málaga;Mujeres;1984;3682
29;Málaga;Mujeres;1983;3844
29;Málaga;Mujeres;1982;3657
29;Málaga;Mujeres;1981;3592
29;Málaga;Mujeres;1980;3572
29;Málaga;Mujeres;1979;3615
29;Málaga;Mujeres;1978;3594
29;Málaga;Mujeres;1977;3486
29;Málaga;Mujeres;1976;3591
29;Málaga;Mujeres;1975;3660
30;Murcia;Total;2021;12683
30;Murcia;Total;2020;12392
30;Murcia;Total;2019;11568
